,codeset_id,concept_id,concept_set_name,is_most_recent_version,version,concept_name,archived
4729331,697105949,36388974,[ISC] COVID-19 Vaccinations,False,1,"cx-024414 .2mg/mL INTRAMUSCULAR INJECTION, SUSPENSION",False
4729363,697105949,36391504,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, mRNA-1273 0.2 MG/ML Injectable Suspension",False
4733383,38048732,36421026,Baricitinib,True,1,baricitinib 2 MG Oral Tablet [Olumiant] Box of 98,False
4806099,535274723,36684817,Charlson - Cancer,True,1,Primary malignant neoplasm of axillary tail of left female breast,False
4819738,38048732,36787573,Baricitinib,True,1,baricitinib 2 MG Oral Tablet [Olumiant] Box of 84,False
4819740,38048732,36787574,Baricitinib,True,1,baricitinib 2 MG Oral Tablet Box of 84,False
4819746,38048732,36787586,Baricitinib,True,1,baricitinib 4 MG Delayed Release Oral Tablet [Olumiant],False
4819757,38048732,36787587,Baricitinib,True,1,baricitinib 4 MG Delayed Release Oral Tablet Box of 84,False
4821298,643666235,36802190,Molnupiravir,True,1,LAGEVRIO - molnupiravir capsule,False
4823413,697105949,36868892,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 0.1 MG/ML Injectable Suspension [Comirnaty]",False
4827700,643666235,36900085,Molnupiravir,True,1,molnupiravir 200 MG Oral Capsule [Lagevrio],False
4827707,339287218,36900156,paxlovid,False,1,{20 (nirmatrelvir 150 MG Oral Tablet) / 10 (ritonavir 100 MG Oral Tablet) } Pack [Paxlovid 5-Day],False
4827722,339287218,36900648,paxlovid,False,1,nirmatrelvir and ritonavir KIT,False
4828003,96369749,37002798,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir 5 MG/ML Injection [Veklury],False
4828116,697105949,37003516,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, mRNA-1273",False
4828124,697105949,37003518,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, mRNA-1273 0.2 MG/ML Injectable Suspension",False
4828179,96369749,37003601,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,20 ML remdesivir 5 MG/ML Injection [Veklury],False
4828567,403438288,37016179,Charlson - DMcx,True,1,Mild nonproliferative retinopathy due to type 1 diabetes mellitus,False
4828823,719585646,37016348,Charlson - DM,True,1,Hyperglycemia due to type 1 diabetes mellitus,False
4834007,618758765,37116698,N3C Mechanical Ventilation,True,1,Insertion of double lumen tracheobronchial tube,False
4850885,376881697,37312524,Charlson - PVD,True,1,Ulcer of ankle due to atherosclerosis of artery of lower limb,False
4852051,535274723,37396742,Charlson - Cancer,True,1,Aggressive systemic mastocytosis,False
4853941,38048732,37592676,Baricitinib,True,1,baricitinib 4 MG Oral Tablet [Olumiant] by Cc,False
4872091,359043664,40480602,Charlson - CHF,True,1,Acute on chronic systolic heart failure,False
4872176,359043664,40481042,Charlson - CHF,True,1,Acute diastolic heart failure,False
4872324,618758765,40481547,N3C Mechanical Ventilation,True,1,Dependence on ventilator,False
4872418,535274723,40481907,Charlson - Cancer,True,1,Carcinoid tumor,False
4872468,652711186,40482301,Charlson - Stroke,True,1,Residual cognitive deficit as late effect of cerebrovascular accident,False
4873710,535274723,40482859,Charlson - Cancer,True,1,Malignant carcinoid tumor,False
4874194,535274723,40486171,Charlson - Cancer,True,1,Diffuse follicle center lymphoma,False
4890954,38048732,40743762,Baricitinib,True,1,baricitinib 2 MG Oral Tablet [Olumiant] by Eli Lilly,False
4890958,38048732,40743770,Baricitinib,True,1,baricitinib 4 MG [Olumiant],False
5114563,403438288,42538169,Charlson - DMcx,True,1,Disorder of eye due to type 1 diabetes mellitus,False
5116872,697105949,42631341,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, mRNA-1273 0.1 MG/ML Injectable Suspension",False
5116934,697105949,42639777,[ISC] COVID-19 Vaccinations,False,1,"Introduction of COVID-19 vaccine into subcutaneous tissue, percutaneous approach, new technology group 6",False
5127762,38048732,42875511,Baricitinib,True,1,baricitinib 2 MG Delayed Release Oral Tablet [Olumiant] Box of 28 by Orifarm Leverkus,False
5227263,489555336,43531639,Charlson - Paralysis,True,1,Paralytic syndrome on one side of the body,False
5317691,38048732,44170432,Baricitinib,True,1,baricitinib 4 MG Oral Tablet [Olumiant] Box of 98 by Lilly,False
5318306,38048732,44171917,Baricitinib,True,1,baricitinib 4 MG [Olumiant],False
5341772,618758765,44515633,N3C Mechanical Ventilation,True,1,Other specified intubation of trachea,False
5342295,359043664,44782719,Charlson - CHF,True,1,Chronic combined systolic and diastolic heart failure,False
5342460,652711186,44782753,Charlson - Stroke,True,1,Weakness as a late effect of stroke,False
5342545,652711186,44782781,Charlson - Stroke,True,1,Hemiplegia and/or hemiparesis following stroke,False
5345796,415149730,44811012,Kostka - ECMO,True,1,Fluoroscopy guided percutaneous insertion of cannula for extracorporeal membrane oxygenation,False
5409995,652711186,45766121,Charlson - Stroke,True,1,Cerebral vasoconstriction syndrome,False
5412238,719585646,45769876,Charlson - DM,True,1,Hypoglycemia due to type 1 diabetes mellitus,False
5416290,403438288,45770881,Charlson - DMcx,True,1,Moderate nonproliferative retinopathy due to type 2 diabetes mellitus,False
5422933,618758765,45887795,N3C Mechanical Ventilation,True,1,"Ventilation assist and management, initiation of pressure or volume preset ventilators for assisted or controlled breathing",False
5429513,415149730,46257399,Kostka - ECMO,True,1,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; removal of peripheral (arterial and/or venous) cannula(e), open, 6 years and older",False
5429537,415149730,46257544,Kostka - ECMO,True,1,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; removal of peripheral (arterial and/or venous) cannula(e), open, birth through 5 years of age",False
5431167,248333963,46269818,Charlson - LiverSevere,True,1,Hepatic coma due to alcoholic liver failure,False
5431509,652711186,46270031,Charlson - Stroke,True,1,Cerebral infarction due to occlusion of precerebral artery,False
5431618,514953976,46270082,Charlson - Pulmonary,True,1,Acute exacerbation of mild persistent asthma,False
5431994,378462283,46270513,Charlson - Mets,True,1,Secondary malignant neoplasm of right lung,False
5437133,535274723,73153,Charlson - Cancer,True,1,Malignant neoplasm of lateral wall of urinary bladder,False
5437491,535274723,76924,Charlson - Cancer,True,1,Primary malignant neoplasm of ureteric orifice of urinary bladder,False
5437641,535274723,77812,Charlson - Cancer,True,1,Malignant neoplasm of anterior wall of urinary bladder,False
5437707,535274723,78093,Charlson - Cancer,True,1,Primary malignant neoplasm of pleura,False
5438024,535274723,80340,Charlson - Cancer,True,1,Primary malignant neoplasm of epididymis,False
5438346,535274723,132572,Charlson - Cancer,True,1,Chronic myeloid leukemia in remission,False
5438482,535274723,133147,Charlson - Cancer,True,1,Primary malignant neoplasm of skin of trunk,False
5438568,535274723,133158,Charlson - Cancer,True,1,Plasma cell leukemia in remission,False
5438647,535274723,133711,Charlson - Cancer,True,1,Overlapping malignant neoplasm of female breast,False
5438892,535274723,134603,Charlson - Cancer,True,1,Chronic myeloid leukemia,False
5439029,535274723,135764,Charlson - Cancer,True,1,Mycosis fungoides of lymph nodes of multiple sites,False
5439129,535274723,136928,Charlson - Cancer,True,1,"Hodgkin's disease, nodular sclerosis of intrathoracic lymph nodes",False
5439380,535274723,139753,Charlson - Cancer,True,1,Primary malignant neoplasm of parathyroid gland,False
5439595,535274723,141524,Charlson - Cancer,True,1,Mycosis fungoides of lymph nodes of axilla AND/OR upper limb,False
5439736,494981955,192675,Charlson - LiverMild,True,1,Biliary cirrhosis,False
5439775,248333963,192680,Charlson - LiverSevere,True,1,Portal hypertension,False
5439842,535274723,192836,Charlson - Cancer,True,1,Primary malignant neoplasm of small intestine,False
5439920,535274723,192847,Charlson - Cancer,True,1,Primary malignant neoplasm of isthmus of uterus,False
5440344,494981955,194984,Charlson - LiverMild,True,1,Disease of liver,False
5440405,535274723,195197,Charlson - Cancer,True,1,Primary malignant neoplasm of vulva,False
5440516,489555336,195240,Charlson - Paralysis,True,1,Monoplegia of lower limb,False
5440652,535274723,195760,Charlson - Cancer,True,1,Sézary's disease of spleen,False
5440684,535274723,196049,Charlson - Cancer,True,1,Primary malignant neoplasm of urethra,False
5441079,535274723,197803,Charlson - Cancer,True,1,Overlapping malignant neoplasm of stomach,False
5441383,535274723,198704,Charlson - Cancer,True,1,Hodgkin's disease of spleen,False
5441576,535274723,200355,Charlson - Cancer,True,1,Hodgkin's disease of intra-abdominal lymph nodes,False
5441749,535274723,200963,Charlson - Cancer,True,1,Primary malignant neoplasm of paraurethral glands,False
5442030,514953976,255841,Charlson - Pulmonary,True,1,Chronic bronchitis,False
5442384,535274723,259748,Charlson - Cancer,True,1,Primary malignant neoplasm of accessory sinus,False
5442521,514953976,261889,Charlson - Pulmonary,True,1,Simple chronic bronchitis,False
5442653,376881697,312939,Charlson - PVD,True,1,Thromboangiitis obliterans,False
5442862,652711186,314667,Charlson - Stroke,True,1,Nonpyogenic thrombosis of intracranial venous sinus,False
5443149,359043664,318773,Charlson - CHF,True,1,Dilated cardiomyopathy secondary to alcohol,False
5443298,514953976,320136,Charlson - Pulmonary,True,1,Disorder of respiratory system,False
5443445,652711186,372654,Charlson - Stroke,True,1,Paralytic syndrome as late effect of stroke,False
5443790,652711186,374055,Charlson - Stroke,True,1,Basilar artery syndrome,False
5443842,652711186,374384,Charlson - Stroke,True,1,Cerebral ischemia,False
5443994,535274723,375479,Charlson - Cancer,True,1,Kaposi's sarcoma of soft tissue,False
5445135,535274723,377811,Charlson - Cancer,True,1,Primary malignant neoplasm of retina,False
5445831,403438288,380096,Charlson - DMcx,True,1,Proliferative retinopathy due to diabetes mellitus,False
5446916,403438288,380097,Charlson - DMcx,True,1,Macular edema due to diabetes mellitus,False
5447481,535274723,432558,Charlson - Cancer,True,1,Overlapping malignant neoplasm of nasopharynx,False
5447619,535274723,432845,Charlson - Cancer,True,1,Primary malignant neoplasm of central portion of female breast,False
5447658,535274723,432848,Charlson - Cancer,True,1,Primary malignant neoplasm of cerebral ventricle,False
5447760,378462283,432851,Charlson - Mets,True,1,Secondary malignant neoplastic disease,False
5447799,652711186,432923,Charlson - Stroke,True,1,Subarachnoid hemorrhage,False
5447946,535274723,433143,Charlson - Cancer,True,1,Primary malignant neoplasm of appendix,False
5447964,535274723,433161,Charlson - Cancer,True,1,"Hodgkin's disease, lymphocytic depletion of lymph nodes of head, face AND/OR neck",False
5448036,376881697,433222,Charlson - PVD,True,1,"Thoracoabdominal aortic aneurysm, ruptured",False
5448141,510748896,433515,Charlson - PUD,True,1,Chronic gastrojejunal ulcer with hemorrhage,False
5448225,535274723,433704,Charlson - Cancer,True,1,Primary malignant neoplasm of retromolar area,False
5448446,535274723,434289,Charlson - Cancer,True,1,Primary malignant neoplasm of lingual tonsil,False
5448780,535274723,435203,Charlson - Cancer,True,1,"Hodgkin's disease, mixed cellularity of extranodal AND/OR solid organ site",False
5449006,535274723,435493,Charlson - Cancer,True,1,Primary malignant neoplasm of short bone of upper limb,False
5449270,535274723,436059,Charlson - Cancer,True,1,Multiple myeloma in remission,False
5449456,535274723,436353,Charlson - Cancer,True,1,Primary malignant neoplasm of upper outer quadrant of female breast,False
5450249,535274723,438080,Charlson - Cancer,True,1,Primary malignant neoplasm of anterior wall of nasopharynx,False
5450322,535274723,438095,Charlson - Cancer,True,1,Overlapping malignant neoplasm of eye and adnexa (primary),False
5450435,535274723,438373,Charlson - Cancer,True,1,"Hodgkin's disease, lymphocytic-histiocytic predominance of extranodal AND/OR solid organ site",False
5450653,535274723,438693,Charlson - Cancer,True,1,Primary malignant neoplasm of mediastinum,False
5450699,535274723,438694,Charlson - Cancer,True,1,Primary malignant neoplasm of hard palate,False
5450834,535274723,438977,Charlson - Cancer,True,1,Primary malignant neoplasm of ribs and/or sternum and/or clavicle,False
5451399,359043664,439696,Charlson - CHF,True,1,Hypertensive heart and renal disease with (congestive) heart failure,False
5451520,378462283,439751,Charlson - Mets,True,1,Secondary malignant neoplasm of intrathoracic lymph nodes,False
5451594,514953976,439853,Charlson - Pulmonary,True,1,Bird-fanciers' lung,False
5451738,535274723,440345,Charlson - Cancer,True,1,Primary malignant neoplasm of lateral wall of oropharynx,False
5452110,535274723,440649,Charlson - Cancer,True,1,Primary malignant neoplasm of head of pancreas,False
5452238,535274723,440956,Charlson - Cancer,True,1,Primary malignant neoplasm of upper inner quadrant of female breast,False
5452452,535274723,441513,Charlson - Cancer,True,1,Primary malignant neoplasm of axillary tail of breast,False
5452484,535274723,441521,Charlson - Cancer,True,1,Malignant lymphoma of lymph nodes of axilla AND/OR upper limb,False
5452632,376881697,441875,Charlson - PVD,True,1,Thoracic aortic aneurysm which has ruptured,False
5453118,535274723,442169,Charlson - Cancer,True,1,Mycosis fungoides of intrapelvic lymph nodes,False
5453541,719585646,442793,Charlson - DM,True,1,Complication due to diabetes mellitus,False
5454766,359043664,443580,Charlson - CHF,True,1,Systolic heart failure,False
5454829,359043664,443587,Charlson - CHF,True,1,Diastolic heart failure,False
5454858,220495690,443601,Charlson - Renal,True,1,Chronic kidney disease stage 2,False
5454898,220495690,443614,Charlson - Renal,True,1,Chronic kidney disease stage 1,False
5457136,697105949,600697,[ISC] COVID-19 Vaccinations,False,1,Inactivated whole SARS-CoV-2 antigen vaccine,False
5457138,697105949,600730,[ISC] COVID-19 Vaccinations,False,1,Administration of fourth dose of SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) vaccine,False
5460691,697105949,602353,[ISC] COVID-19 Vaccinations,False,1,"Generic COVID-19 Vaccine AstraZeneca (ChAdOx1 S [recombinant]) 5x10,000,000,000 viral particles/0.5ml dose suspension for injection multidose vials 10 dose",False
5460694,697105949,602354,[ISC] COVID-19 Vaccinations,False,1,"COVID-19 Vaccine AstraZeneca (ChAdOx1 S [recombinant]) 5x10,000,000,000 viral particles/0.5ml dose suspension for injection multidose vials (AstraZeneca UK Ltd)",False
5460696,697105949,602358,[ISC] COVID-19 Vaccinations,False,1,Comirnaty COVID-19 mRNA Vaccine 30micrograms/0.3ml dose concentrate for dispersion for injection multidose vials (Pfizer Ltd),False
5460756,697105949,603198,[ISC] COVID-19 Vaccinations,False,1,SARS-CoV-2 recombinant spike protein antigen vaccine,False
5460759,697105949,603200,[ISC] COVID-19 Vaccinations,False,1,Administration of SARS-CoV-2 recombinant spike protein antigen vaccine,False
5460770,697105949,603538,[ISC] COVID-19 Vaccinations,False,1,"COVID-19 Vaccine AstraZeneca (ChAdOx1 S [recombinant]) 5x10,000,000,000 viral particles/0.5ml dose suspension for injection multidose vials (AstraZeneca UK Ltd) 100 dose 10 x 10 dose vials",False
5463788,697105949,702672,[ISC] COVID-19 Vaccinations,False,1,"SARS-COV-2 COVID-19 Inactivated Virus Non-US Vaccine Product (BIBP, Sinopharm)",False
5464716,697105949,739901,[ISC] COVID-19 Vaccinations,False,1,"SARS-COV-2 (COVID-19) vaccine, vector - Ad26",False
5464718,697105949,739903,[ISC] COVID-19 Vaccinations,False,1,"SARS-COV-2 (COVID-19) vaccine, vector - Ad26 100000000000 UNT/ML",False
5464731,697105949,739905,[ISC] COVID-19 Vaccinations,False,1,"SARS-COV-2 (COVID-19) vaccine, vector non-replicating Injectable Suspension",False
5464836,339287218,749191,paxlovid,False,1,nirmatrelvir and ritonavir KIT [paxlovid],False
5465124,697105949,759433,[ISC] COVID-19 Vaccinations,False,1,"Immunization administration by intramuscular injection of severe acute respiratory syndrome coronavirus 2 (SARS-CoV2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, preservative free, 30 mcg/0.3 mL dosage, diluent reconstituted; third dose",False
